Ticker,DTYYYYMMDD,OpenFixed,HighFixed,LowFixed,CloseFixed,Volume
TM,19940201,36.125,36.25,36.0,36.25,14200
TM,19940202,36.375,36.75,36.375,36.75,35800
TM,19940203,36.5,36.5,36.25,36.5,7200
TM,19940204,36.0,36.25,35.5,35.5,63500
TM,19940207,35.375,35.5,35.25,35.375,44400
TM,19940208,35.25,35.375,35.125,35.125,39300
TM,19940209,35.125,35.125,34.875,35.125,56000
TM,19940210,35.125,35.25,35.0,35.0,42500
TM,19940211,35.0,35.25,35.0,35.25,62800
TM,19940214,36.0,36.875,36.0,36.125,29900
TM,19940215,36.75,37.0,36.75,36.75,74600
TM,19940216,36.625,36.75,36.5,36.75,91400
TM,19940217,36.5,36.625,36.375,36.625,25000
TM,19940218,36.125,36.625,36.0,36.25,15000
TM,19940222,36.0,36.25,36.0,36.0,4500
TM,19940223,36.0,36.25,36.0,36.0,10700
TM,19940224,36.625,36.75,36.375,36.5,9400
TM,19940225,37.75,38.0,37.75,37.75,17400
TM,19940228,38.625,38.875,38.625,38.875,52800
TM,19940301,39.0,39.25,38.875,38.875,22800
TM,19940302,38.5,38.625,38.5,38.625,18300
TM,19940303,38.5,38.625,38.375,38.5,9500
TM,19940304,38.625,38.75,38.625,38.625,11900
TM,19940307,39.125,39.375,39.125,39.375,8900
TM,19940308,39.5,39.5,39.125,39.5,7500
TM,19940309,38.875,39.0,38.75,38.875,7800
TM,19940310,39.5,39.625,39.25,39.375,6100
TM,19940311,39.125,39.375,39.125,39.125,4000
TM,19940314,39.5,39.75,39.5,39.75,21900
TM,19940315,39.375,39.625,39.375,39.5,4500
TM,19940316,39.75,39.75,39.5,39.5,5600
TM,19940317,39.5,39.875,39.5,39.875,2000
TM,19940318,38.875,39.0,38.75,38.875,36100
TM,19940321,38.75,38.875,38.625,38.625,27600
TM,19940322,38.625,38.75,38.375,38.5,6100
TM,19940323,38.25,38.375,38.125,38.375,7900
TM,19940324,38.125,38.125,38.0,38.125,8500
TM,19940325,37.875,38.125,37.875,37.875,7600
TM,19940328,38.25,38.25,38.0,38.25,3600
TM,19940329,38.5,38.625,38.375,38.5,15700
TM,19940330,38.375,38.625,38.375,38.375,8600
TM,19940331,38.25,38.25,38.0,38.0,36300
TM,19940404,38.0,38.0,37.875,37.875,9200
TM,19940405,38.875,38.875,38.0,38.875,24400
TM,19940406,38.25,38.25,38.0,38.25,7300
TM,19940407,38.375,38.375,38.125,38.3125,9500
TM,19940408,38.0,38.25,38.0,38.0,10700
TM,19940411,38.375,38.625,38.375,38.5,12600
TM,19940412,38.25,38.5,38.25,38.5,9100
TM,19940413,38.25,38.5,38.25,38.25,11500
TM,19940414,38.625,38.625,38.375,38.5,2100
TM,19940415,39.0,39.25,39.0,39.0,16500
TM,19940418,39.0,39.25,38.875,39.0,3300
TM,19940419,39.0,39.375,39.0,39.125,8600
TM,19940420,38.75,38.875,38.75,38.875,9500
TM,19940421,38.875,39.125,38.875,38.875,25800
TM,19940422,38.875,39.0,38.875,38.875,14300
TM,19940425,39.0,39.0,38.875,38.875,32800
TM,19940426,38.625,38.75,38.625,38.75,23700
TM,19940428,38.625,39.0,38.625,39.0,9300
TM,19940429,38.875,39.0,38.875,38.875,10100
TM,19940502,38.625,38.75,38.625,38.625,3100
TM,19940503,38.875,38.875,38.75,38.75,11000
TM,19940504,38.5,38.625,38.5,38.625,10500
TM,19940505,38.375,38.5,38.25,38.25,50000
TM,19940506,38.375,38.375,38.25,38.25,4000
TM,19940509,38.375,38.375,38.25,38.25,11900
TM,19940510,38.25,38.25,38.125,38.25,13600
TM,19940511,38.375,38.5,38.375,38.375,8400
TM,19940512,38.5,38.5,38.375,38.375,8100
TM,19940513,38.0,38.125,38.0,38.0,3300
TM,19940516,37.875,38.25,37.875,37.875,6000
TM,19940517,37.875,38.25,37.875,38.25,9700
TM,19940518,38.375,38.5,38.25,38.484375,27400
TM,19940519,38.75,39.0,38.75,38.75,17400
TM,19940520,38.625,38.875,38.625,38.875,12600
TM,19940523,39.0,39.0,38.75,38.75,2300
TM,19940524,39.75,40.0,39.75,39.875,12000
TM,19940525,40.0,40.25,40.0,40.125,5700
TM,19940526,39.75,39.875,39.75,39.875,5900
TM,19940527,40.0,40.5,40.0,40.5,45400
TM,19940531,40.625,40.75,40.5,40.75,93600
TM,19940601,41.25,41.625,41.25,41.5,76500
TM,19940602,41.8125,41.8125,41.0,41.25,50700
TM,19940603,40.625,40.625,40.375,40.625,14300
TM,19940606,40.25,40.5,40.25,40.25,13800
TM,19940607,41.0,41.375,40.75,41.25,61500
TM,19940608,41.125,41.375,41.125,41.375,38000
TM,19940609,41.25,41.5,41.125,41.125,44500
TM,19940610,40.75,41.0,40.75,41.0,11200
TM,19940613,41.5,41.75,41.5,41.75,3800
TM,19940614,41.625,41.875,41.625,41.625,9700
TM,19940615,42.0,42.25,42.0,42.0,79900
TM,19940616,41.875,42.125,41.875,42.125,32700
TM,19940617,42.75,42.75,42.625,42.625,48400
TM,19940620,42.5,42.625,42.375,42.375,88100
TM,19940621,42.5,42.625,42.375,42.375,21600
TM,19940622,42.875,43.125,42.875,43.125,9200
TM,19940623,43.375,43.625,43.375,43.375,41000
TM,19940624,43.375,44.375,43.375,44.125,12400
TM,19940627,43.875,44.125,43.75,43.875,62000
TM,19940628,43.875,44.125,43.875,43.875,5500
TM,19940629,44.25,44.25,44.0,44.0,10500
TM,19940630,44.5,44.625,44.375,44.625,31800
TM,19940701,43.875,44.125,43.75,43.875,22400
TM,19940705,44.375,44.375,44.125,44.25,10000
TM,19940706,44.25,44.5,44.25,44.5,8700
TM,19940707,44.125,44.375,44.125,44.125,9800
TM,19940708,44.375,44.75,44.375,44.375,6300
TM,19940711,44.875,44.875,44.625,44.625,16400
TM,19940712,44.75,45.0,44.75,44.875,3400
TM,19940713,44.75,45.0,44.75,44.75,17000
TM,19940714,44.75,45.125,44.75,44.875,13500
TM,19940715,45.125,45.125,44.875,44.875,6400
TM,19940718,44.75,44.875,44.5,44.5,11000
TM,19940719,44.375,44.5,44.25,44.375,13700
TM,19940720,44.25,44.5,44.25,44.5,9700
TM,19940721,44.375,44.625,44.25,44.25,5000
TM,19940722,44.0,44.0,43.875,44.0,23900
TM,19940725,43.375,43.625,43.375,43.375,4200
TM,19940726,42.625,42.875,42.625,42.625,8000
TM,19940727,42.75,43.0,42.75,42.75,5400
TM,19940728,42.75,42.875,42.625,42.625,1800
TM,19940729,42.625,42.625,42.5,42.625,3700
TM,19940801,42.75,43.0,42.75,43.0,2300
TM,19940802,42.875,43.0,42.875,42.875,33400
TM,19940803,42.75,42.875,42.625,42.625,53500
TM,19940804,42.625,42.875,42.625,42.875,4500
TM,19940805,42.375,42.5,42.25,42.5,4200
TM,19940808,42.375,42.625,42.375,42.625,2300
TM,19940809,42.75,42.875,42.625,42.75,7300
TM,19940810,43.0,43.25,43.0,43.0,4300
TM,19940811,43.125,43.375,43.125,43.375,1100
TM,19940812,43.125,43.375,43.0,43.25,19500
TM,19940815,43.0,43.1875,43.0,43.0,21200
TM,19940816,43.0,43.375,43.0,43.25,33700
TM,19940817,43.0,43.25,43.0,43.0,3200
TM,19940818,43.375,43.5,43.375,43.375,12000
TM,19940819,43.375,43.625,43.375,43.625,2100
TM,19940822,43.75,43.875,43.625,43.875,29400
TM,19940823,44.0,44.0,43.625,43.875,13900
TM,19940824,43.875,43.875,43.625,43.75,6700
TM,19940825,43.5,43.5,43.25,43.375,8900
TM,19940826,43.25,43.375,43.125,43.125,2200
TM,19940829,42.875,43.125,42.875,42.875,37100
TM,19940830,42.875,43.0,42.75,43.0,4600
TM,19940831,43.0,43.125,43.0,43.0,16500
TM,19940901,43.125,43.25,43.125,43.25,6400
TM,19940902,43.375,43.375,43.125,43.125,46700
TM,19940906,43.125,43.5,43.125,43.375,51100
TM,19940907,43.0,43.125,42.875,43.125,71300
TM,19940908,42.875,43.125,42.875,43.0,10400
TM,19940909,42.625,42.75,42.5,42.75,10700
TM,19940912,42.5,42.75,42.5,42.5,3200
TM,19940913,42.625,42.625,42.375,42.625,12700
TM,19940914,41.125,41.25,41.0,41.25,10400
TM,19940915,41.0,41.0,40.75,40.75,6100
TM,19940916,40.625,40.75,40.5,40.5,6600
TM,19940919,39.75,40.0,39.75,39.875,33800
TM,19940920,40.375,40.375,40.125,40.125,24200
TM,19940921,40.875,41.125,40.875,41.0,31700
TM,19940922,41.5,41.75,41.5,41.75,24300
TM,19940923,41.625,41.75,41.625,41.625,18900
TM,19940926,41.5,41.75,41.5,41.5,9100
TM,19940927,41.125,41.25,40.875,40.875,12300
TM,19940928,41.25,41.25,41.0,41.25,28600
TM,19940929,41.0,41.25,41.0,41.0,15500
TM,19940930,41.0,41.25,41.0,41.0,18200
TM,19941003,41.0,41.125,40.875,40.875,8800
TM,19941004,41.0,41.0,40.75,40.75,55800
TM,19941005,41.25,41.375,41.125,41.125,65600
TM,19941006,40.75,41.375,40.75,41.375,68100
TM,19941007,41.125,41.375,41.125,41.25,23600
TM,19941010,41.125,41.25,41.125,41.125,4200
TM,19941011,41.125,41.25,41.0,41.125,11600
TM,19941012,41.25,41.625,41.25,41.5,2600
TM,19941013,41.75,41.875,41.5,41.875,15200
TM,19941014,41.75,41.875,41.75,41.8125,3500
TM,19941017,42.09375,42.09375,41.75,42.0,14100
TM,19941018,42.125,42.375,42.125,42.125,3800
TM,19941019,42.5,42.625,42.5,42.625,3600
TM,19941020,43.0,43.25,43.0,43.25,9400
TM,19941021,43.25,43.375,43.25,43.3125,7400
TM,19941024,42.875,42.875,42.625,42.625,3200
TM,19941025,42.875,43.0,42.875,42.875,4100
TM,19941026,42.875,43.125,42.875,43.125,5000
TM,19941027,43.25,43.25,43.125,43.125,2300
TM,19941028,43.0,43.25,43.0,43.0,7300
TM,19941031,43.625,43.875,43.625,43.625,6300
TM,19941101,43.625,43.875,43.625,43.625,5900
TM,19941102,43.625,43.875,43.625,43.625,3700
TM,19941103,43.375,43.5,43.375,43.5,2100
TM,19941104,43.0,43.375,43.0,43.125,3500
TM,19941107,42.875,43.125,42.875,42.875,3700
TM,19941108,43.0,43.125,42.875,42.875,22100
TM,19941109,42.875,42.875,42.75,42.75,8300
TM,19941110,42.625,42.875,42.625,42.75,12700
TM,19941111,43.0,43.125,43.0,43.125,15100
TM,19941114,43.0,43.0,42.75,42.875,8600
TM,19941115,43.0,43.25,43.0,43.0,5300
TM,19941116,42.875,42.875,42.625,42.875,9600
TM,19941117,42.75,43.0,42.75,42.75,9800
TM,19941118,42.875,43.0,42.75,42.75,4400
TM,19941121,42.875,42.875,42.625,42.875,7600
TM,19941122,42.5,42.625,42.5,42.5,25200
TM,19941123,42.125,42.375,41.875,41.875,23300
TM,19941125,42.0,42.0,41.875,41.875,1500
TM,19941128,42.125,42.125,41.875,41.875,4000
TM,19941129,42.0,42.25,42.0,42.25,22300
TM,19941130,42.5,42.625,42.5,42.5,15000
TM,19941201,42.5,42.5,42.25,42.25,25500
TM,19941202,42.125,42.125,42.0,42.0,1700
TM,19941205,42.0,42.25,42.0,42.0,36700
TM,19941206,41.875,42.125,41.875,41.875,13400
TM,19941207,41.875,42.125,41.75,41.75,9300
TM,19941208,41.75,41.875,41.5,41.5,33400
TM,19941209,41.125,41.375,41.125,41.25,4200
TM,19941212,41.25,41.25,41.125,41.25,1900
TM,19941213,41.25,41.5,41.25,41.5,21400
TM,19941214,41.0,41.25,41.0,41.0,4100
TM,19941215,41.5,41.5,41.25,41.5,3700
TM,19941216,41.125,41.375,41.125,41.375,4800
TM,19941219,41.25,41.5,41.25,41.25,2400
TM,19941220,41.125,41.5,41.125,41.5,9600
TM,19941221,41.0,41.25,41.0,41.0,5000
TM,19941222,41.375,41.375,41.25,41.375,7200
TM,19941223,41.25,41.5,41.25,41.25,800
TM,19941227,41.375,41.625,41.375,41.625,900
TM,19941228,41.5,41.5,41.25,41.25,4100
TM,19941229,41.875,42.0,41.75,42.0,11200
TM,19941230,41.875,42.125,41.875,41.875,3500
TM,19950103,42.0,42.125,41.75,41.75,6100
TM,19950104,41.5,41.625,41.375,41.375,1400
TM,19950105,41.625,41.75,41.625,41.625,2500
TM,19950106,41.375,41.625,41.375,41.5,3400
TM,19950109,41.625,41.625,41.5,41.625,1700
TM,19950110,41.375,41.375,41.25,41.25,3900
TM,19950111,41.75,42.0,41.75,41.75,2000
TM,19950112,41.625,41.875,41.625,41.75,14700
TM,19950113,41.625,42.0,41.625,41.625,5200
TM,19950116,41.875,42.0,41.875,42.0,8100
TM,19950117,42.0,42.0,41.625,41.625,3900
TM,19950118,41.625,41.75,41.375,41.375,15300
TM,19950119,40.875,41.0,40.75,40.875,25500
TM,19950120,40.625,40.625,39.875,40.0,10600
TM,19950123,38.125,38.5,38.125,38.5,9200
TM,19950124,38.75,39.0,38.75,38.75,5500
TM,19950125,38.875,39.0,38.75,38.75,35800
TM,19950126,38.875,38.875,38.625,38.625,13100
TM,19950127,38.5,38.75,38.5,38.5,3700
TM,19950130,38.75,39.625,38.75,39.375,129400
TM,19950131,38.75,38.75,38.25,38.5,8500
TM,19950201,37.875,38.0,37.875,37.875,47900
TM,19950202,37.875,38.125,37.75,38.125,4600
TM,19950203,37.625,37.875,37.625,37.625,5000
TM,19950206,37.875,37.875,37.625,37.625,14900
TM,19950207,37.875,37.875,37.625,37.625,17800
TM,19950208,37.5,37.75,37.5,37.75,1900
TM,19950209,37.25,37.375,37.125,37.25,6800
TM,19950210,37.5,37.625,37.375,37.375,9600
TM,19950213,37.625,37.75,37.5,37.5,3500
TM,19950214,37.0,37.125,37.0,37.125,7100
TM,19950215,37.125,37.125,36.875,37.0,4500
TM,19950216,36.875,36.875,36.5,36.75,3500
TM,19950217,36.875,37.25,36.875,36.875,6100
TM,19950221,36.875,37.25,36.875,37.25,3300
TM,19950222,36.75,37.125,36.75,37.0,20800
TM,19950223,36.75,36.75,36.5,36.5,9200
TM,19950224,35.75,36.0,35.75,35.75,3100
TM,19950227,35.0,35.125,34.75,34.75,30500
TM,19950228,35.875,36.0,35.75,35.875,26000
TM,19950301,35.75,35.875,35.625,35.875,8900
TM,19950302,36.0,36.25,35.875,35.875,6500
TM,19950303,36.25,36.25,36.0,36.25,53000
TM,19950306,36.875,37.125,36.875,37.125,18100
TM,19950307,37.125,37.375,37.125,37.375,3300
TM,19950308,37.125,37.375,37.0,37.0,3000
TM,19950309,37.0,37.125,36.75,37.125,8800
TM,19950310,36.25,36.5,36.25,36.25,4800
TM,19950313,36.875,37.125,36.75,37.125,5500
TM,19950314,36.375,36.375,36.125,36.125,5000
TM,19950315,37.125,37.25,37.125,37.25,19600
TM,19950316,37.125,37.375,37.125,37.125,6700
TM,19950317,37.125,37.25,37.0,37.0,20600
TM,19950320,37.0,37.25,37.0,37.25,1200
TM,19950321,37.0,37.25,37.0,37.0,1800
TM,19950322,37.0,37.0,36.75,36.75,8700
TM,19950323,36.75,37.125,36.75,36.875,2800
TM,19950324,36.75,37.125,36.75,37.0,800
TM,19950327,37.0,37.25,37.0,37.25,16200
TM,19950328,38.125,38.25,38.0,38.0,8500
TM,19950329,38.125,38.375,38.125,38.125,6000
TM,19950330,38.625,39.0,38.625,38.625,600
TM,19950331,40.0,40.0,39.75,39.75,9900
TM,19950403,39.5,39.75,39.25,39.375,20200
TM,19950404,39.5,39.75,39.5,39.75,4600
TM,19950405,39.75,40.0,39.75,39.875,7000
TM,19950406,39.75,40.125,39.75,40.125,4400
TM,19950407,40.25,40.375,40.125,40.125,13900
TM,19950410,41.0,41.375,41.0,41.0,4500
TM,19950411,40.546875,41.0,40.546875,41.0,9200
TM,19950412,41.25,41.5,41.25,41.5,6400
TM,19950413,41.125,41.375,41.0,41.375,11200
TM,19950417,41.0,41.25,41.0,41.0,2100
TM,19950418,41.25,41.25,41.25,41.25,3300
TM,19950419,41.0,41.125,40.875,40.875,7000
TM,19950420,41.125,41.25,41.0,41.25,16800
TM,19950421,41.5,41.625,41.5,41.5,4600
TM,19950424,41.375,41.625,41.375,41.375,1100
TM,19950425,42.125,42.375,42.125,42.375,4400
TM,19950426,42.0,42.125,41.375,41.5,13200
TM,19950427,40.625,40.875,40.625,40.625,1300
TM,19950428,40.875,40.875,40.5,40.5,8700
TM,19950501,40.875,41.0,40.75,40.75,7000
TM,19950502,41.25,41.375,41.25,41.25,600
TM,19950503,41.25,41.375,41.25,41.25,1200
TM,19950504,41.25,41.375,41.125,41.125,2000
TM,19950505,41.125,41.375,41.125,41.125,6400
TM,19950508,40.5,40.875,40.5,40.5,600
TM,19950509,40.0,40.125,39.875,40.125,9300
TM,19950510,39.25,39.25,39.0,39.0,17800
TM,19950511,37.625,38.0,37.625,38.0,15900
TM,19950512,37.625,37.75,37.5,37.5,40600
TM,19950515,38.5,38.75,38.5,38.5,2700
TM,19950516,37.875,37.9375,37.5,37.625,27200
TM,19950517,38.125,38.375,38.125,38.125,14200
TM,19950518,38.125,38.375,38.125,38.125,27500
TM,19950519,38.25,38.375,38.25,38.25,7600
TM,19950522,37.5,37.75,37.5,37.5,9600
TM,19950523,37.0,37.0,36.875,37.0,3500
TM,19950524,37.5,37.75,37.5,37.5,6300
TM,19950525,37.875,37.875,37.625,37.875,33900
TM,19950526,39.0,39.25,39.0,39.25,16900
TM,19950530,39.875,39.875,39.625,39.875,9900
TM,19950531,38.875,38.875,38.625,38.875,9100
TM,19950601,39.0,39.125,38.875,39.125,7200
TM,19950602,39.875,40.125,39.75,40.0,2700
TM,19950605,39.875,39.875,39.625,39.625,3400
TM,19950606,39.125,39.125,38.875,39.125,3900
TM,19950607,39.5,39.625,39.25,39.625,12300
TM,19950608,38.625,39.0,38.625,38.75,8300
TM,19950609,38.625,38.625,38.375,38.375,3400
TM,19950612,38.5,38.625,38.375,38.625,11800
TM,19950613,38.625,38.625,38.375,38.625,1400
TM,19950614,38.375,38.625,38.375,38.625,17000
TM,19950615,38.625,38.625,38.5,38.625,6000
TM,19950616,38.5,38.5,38.375,38.5,15700
TM,19950619,38.875,38.875,38.625,38.625,4800
TM,19950620,38.875,38.875,38.625,38.875,15300
TM,19950621,39.375,39.5,39.125,39.5,41700
TM,19950622,39.5,39.5,39.25,39.5,6500
TM,19950623,39.625,39.75,39.5,39.5,9800
TM,19950626,39.875,40.125,39.875,40.125,7900
TM,19950627,39.875,40.25,39.875,40.25,13400
TM,19950628,39.625,40.625,39.375,40.625,228800
TM,19950629,39.75,39.75,39.25,39.25,39000
TM,19950630,39.5,39.75,39.5,39.75,11000
TM,19950703,39.875,39.875,39.625,39.625,3900
TM,19950705,40.0,40.125,39.75,40.125,14600
TM,19950706,40.25,40.375,40.125,40.125,19400
TM,19950707,41.25,41.25,40.875,41.25,12300
TM,19950710,41.75,42.125,41.75,42.125,66600
TM,19950711,42.125,42.5,42.125,42.5,124100
TM,19950712,42.25,42.625,42.25,42.625,41000
TM,19950713,42.625,42.75,42.5,42.625,54100
TM,19950714,42.75,42.875,42.75,42.875,25100
TM,19950717,42.125,42.5,42.125,42.5,148800
TM,19950718,42.25,42.25,42.0,42.0,80700
TM,19950719,42.0,42.0,41.625,41.75,19200
TM,19950720,42.125,42.375,42.125,42.375,20100
TM,19950721,42.25,42.25,42.0,42.25,32100
TM,19950724,42.125,42.25,42.0,42.25,27100
TM,19950725,41.75,41.75,41.375,41.375,29900
TM,19950726,41.375,41.375,41.125,41.375,12600
TM,19950727,41.625,42.0,41.5,42.0,82000
TM,19950728,41.375,41.625,41.375,41.625,107500
TM,19950731,41.75,41.75,41.625,41.625,9500
TM,19950801,41.25,41.25,40.875,40.875,10500
TM,19950802,40.5,41.0,40.5,40.9375,106900
TM,19950803,40.5,40.875,40.5,40.875,31200
TM,19950804,40.25,40.625,40.25,40.375,7400
TM,19950807,40.5,40.625,40.375,40.375,4500
TM,19950808,40.625,40.625,40.375,40.375,9700
TM,19950809,40.375,40.625,40.375,40.375,2200
TM,19950810,39.625,39.875,39.5,39.75,11700
TM,19950811,39.25,39.5,39.25,39.375,145800
TM,19950814,39.5,39.625,39.25,39.625,103400
TM,19950815,39.125,39.625,39.0,39.5,65500
TM,19950816,40.25,40.375,40.0,40.375,47500
TM,19950817,40.125,40.125,40.0,40.125,6100
TM,19950818,40.25,40.25,40.0,40.25,6100
TM,19950821,39.625,40.0,39.625,40.0,11800
TM,19950822,40.0,40.0,39.75,39.75,25600
TM,19950823,39.875,39.875,39.75,39.75,8500
TM,19950824,39.5,39.875,39.5,39.875,11000
TM,19950825,39.5,39.75,39.5,39.75,3900
TM,19950828,39.875,39.875,39.5,39.875,8700
TM,19950829,40.0,40.0,39.625,39.625,40400
TM,19950830,39.625,39.625,39.375,39.625,4600
TM,19950831,39.75,39.75,39.25,39.375,21200
TM,19950901,39.375,39.375,39.125,39.375,5200
TM,19950905,38.625,38.75,38.5,38.5,21900
TM,19950906,37.875,38.0,37.75,38.0,9500
TM,19950907,37.75,37.75,37.5,37.75,6500
TM,19950908,37.875,38.0,37.75,37.75,11700
TM,19950911,37.75,38.0,37.75,37.875,37100
TM,19950912,37.75,37.75,37.375,37.375,92300
TM,19950913,37.0,37.25,37.0,37.0,10300
TM,19950914,37.25,37.375,37.0,37.375,23000
TM,19950915,36.875,37.125,36.875,37.125,4600
TM,19950918,36.5,36.75,36.5,36.5,28200
TM,19950919,36.25,36.375,36.0,36.25,30700
TM,19950920,35.75,35.75,35.5,35.75,7600
TM,19950921,35.75,36.0,35.75,36.0,27800
TM,19950922,36.25,36.25,35.875,36.125,9700
TM,19950925,36.25,36.25,35.875,35.875,5900
TM,19950926,36.125,36.375,36.125,36.25,19100
TM,19950927,36.75,37.0,36.75,36.875,11700
TM,19950928,36.75,37.0,36.625,36.625,9300
TM,19950929,38.125,38.375,38.125,38.125,7200
TM,19951002,37.0,37.25,37.0,37.0,21100
TM,19951003,37.125,37.375,37.0,37.125,25200
TM,19951004,37.5,37.875,37.5,37.875,4100
TM,19951005,38.0,38.375,38.0,38.375,17300
TM,19951006,38.375,38.75,38.375,38.625,24100
TM,19951009,38.25,38.5,38.25,38.5,20100
TM,19951010,38.0,38.25,37.875,38.0,13300
TM,19951011,38.0,38.0,37.75,38.0,2100
TM,19951012,37.875,37.875,37.625,37.875,2600
TM,19951013,37.5,37.625,37.375,37.625,13100
TM,19951016,37.875,38.375,37.875,38.375,84500
TM,19951017,38.0,38.0,37.625,38.0,126800
TM,19951018,37.75,37.75,37.625,37.75,78400
TM,19951019,37.75,37.75,37.5,37.5,56200
TM,19951020,37.875,38.25,37.875,37.875,18800
TM,19951023,38.375,38.375,38.125,38.25,23200
TM,19951024,38.125,38.25,38.125,38.125,16600
TM,19951025,37.375,37.625,37.375,37.625,33000
TM,19951026,37.25,37.5,37.25,37.25,6400
TM,19951027,36.75,36.75,36.5,36.75,2300
TM,19951030,37.125,37.125,36.875,37.125,5600
TM,19951031,36.875,37.25,36.875,37.125,5200
TM,19951101,36.875,37.125,36.875,36.875,2500
TM,19951102,37.25,37.25,36.75,36.75,35500
TM,19951103,37.0,37.0,36.75,36.875,7900
TM,19951106,37.125,37.375,37.0,37.125,83100
TM,19951107,37.375,37.625,37.25,37.625,22800
TM,19951108,37.75,38.0,37.625,37.75,4400
TM,19951109,38.0,38.375,38.0,38.125,11900
TM,19951110,38.75,39.125,38.75,38.875,18500
TM,19951113,39.0,39.0,38.625,39.0,12200
TM,19951114,38.375,38.375,38.125,38.25,9800
TM,19951115,38.0,38.25,38.0,38.25,5800
TM,19951116,38.25,38.5,38.125,38.5,23100
TM,19951117,38.5,38.625,38.25,38.25,7100
TM,19951120,38.375,38.625,38.375,38.625,3800
TM,19951121,38.75,38.75,38.5,38.75,11200
TM,19951122,38.75,39.0,38.75,38.875,6500
TM,19951124,38.875,39.125,38.875,39.125,2900
TM,19951127,38.875,39.125,38.875,39.125,14200
TM,19951128,39.0,39.25,39.0,39.25,6200
TM,19951129,39.125,39.375,39.125,39.375,15700
TM,19951130,39.375,39.625,39.375,39.375,5500
TM,19951201,39.625,40.0,39.625,40.0,7100
TM,19951204,40.125,40.5,40.125,40.5,11300
TM,19951205,40.125,40.125,39.875,39.875,13700
TM,19951206,40.125,40.125,39.75,39.75,9900
TM,19951207,40.125,40.375,40.125,40.125,7300
TM,19951208,40.5,40.5,40.25,40.5,6300
TM,19951211,40.5,40.5,40.25,40.25,3200
TM,19951212,40.5,40.625,40.5,40.625,9900
TM,19951213,40.25,40.5,40.25,40.25,2200
TM,19951214,40.875,41.5,40.875,41.375,30600
TM,19951215,41.25,41.5,41.25,41.375,6500
TM,19951218,41.25,41.5,41.25,41.25,5700
TM,19951219,41.125,41.25,41.125,41.125,5600
TM,19951220,41.25,41.375,41.125,41.375,18800
TM,19951221,41.5,41.625,41.375,41.5,5200
TM,19951222,41.875,42.125,41.75,41.75,11500
TM,19951226,42.125,42.125,41.75,42.125,9900
TM,19951227,42.0,42.0,41.75,42.0,12700
TM,19951228,42.0,42.125,41.75,42.125,15900
TM,19951229,42.25,42.5,42.25,42.25,49800
TM,19960102,42.25,42.5,42.25,42.5,5900
TM,19960103,42.375,42.5,42.25,42.375,30000
TM,19960104,42.5,43.875,42.375,43.625,70500
TM,19960105,43.625,43.75,43.5,43.75,31100
TM,19960108,43.5,43.5,43.4375,43.5,9700
TM,19960109,43.5,43.625,43.25,43.625,25100
TM,19960110,43.5,43.5,43.25,43.25,13500
TM,19960111,42.875,43.25,42.875,43.1875,21600
TM,19960112,42.125,42.25,41.875,42.25,73200
TM,19960115,42.0,42.5,42.0,42.5,34200
TM,19960116,42.5,42.75,42.5,42.5,13800
TM,19960117,43.25,43.25,42.875,43.25,15000
TM,19960118,43.25,43.25,42.875,43.25,10800
TM,19960119,43.25,43.25,43.0,43.0,28000
TM,19960122,42.5,42.875,42.5,42.875,16200
TM,19960123,42.375,42.625,42.375,42.625,11200
TM,19960124,42.375,42.5,42.25,42.375,17000
TM,19960125,42.375,42.5,42.375,42.375,9100
TM,19960126,42.75,42.75,42.375,42.625,7200
TM,19960129,42.75,43.046875,42.75,43.0,12700
TM,19960130,42.875,43.25,42.875,43.25,117300
TM,19960131,43.25,43.25,43.0,43.25,9300
TM,19960201,43.125,43.5,43.125,43.125,24500
TM,19960202,43.125,43.375,43.125,43.25,28300
TM,19960205,43.5,43.875,43.25,43.875,82000
TM,19960206,43.875,44.0,43.875,43.875,37400
TM,19960207,44.0,44.0,43.625,43.875,36300
TM,19960208,43.625,43.625,43.375,43.625,12500
TM,19960209,43.375,43.375,43.0,43.25,6600
TM,19960212,43.0,43.375,43.0,43.375,27700
TM,19960213,43.125,43.25,43.0,43.25,23800
TM,19960214,43.25,43.5,43.25,43.5,7800
TM,19960215,43.5,43.875,43.5,43.5,20900
TM,19960216,44.0,44.25,43.875,44.25,22200
TM,19960220,43.875,44.0,43.625,43.875,51700
TM,19960221,43.5,43.5,43.25,43.375,26100
TM,19960222,43.25,43.375,43.125,43.375,10000
TM,19960223,43.0,43.0,42.75,43.0,14800
TM,19960226,43.25,43.5,43.25,43.25,14600
TM,19960227,43.25,43.25,43.0,43.0,85700
TM,19960228,42.875,43.0,42.75,42.75,37300
TM,19960229,42.875,43.0,42.875,42.875,62900
TM,19960301,43.0,43.0,42.75,42.75,37900
TM,19960304,42.625,42.75,42.625,42.625,42700
TM,19960305,42.625,42.75,42.5,42.75,27900
TM,19960306,42.5,42.625,42.375,42.375,20400
TM,19960307,42.0,42.0,41.875,41.875,20400
TM,19960308,41.625,41.875,41.5,41.5,18900
TM,19960311,41.5,41.5,41.25,41.25,11300
TM,19960312,41.75,41.875,41.625,41.875,7200
TM,19960313,41.75,42.125,41.75,42.125,7700
TM,19960314,41.875,42.125,41.875,41.875,28400
TM,19960315,42.25,42.625,42.25,42.375,35400
